category,name,description,endpoint,docs_link,,,,,,,,,,,,,,,,,,,,
indicators,svl_3m_6m,Spent vol lifespan 3m-6m,/v1/metrics/indicators/svl_3m_6m,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-3m-6m,,,,,,,,,,,,,,,,,,,,
indicators,svl_3y_5y,Spent vol lifespan 3y-5y,/v1/metrics/indicators/svl_3y_5y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-3y-5y,,,,,,,,,,,,,,,,,,,,
indicators,svl_5y_7y,Spent vol lifespan 5y-7y,/v1/metrics/indicators/svl_5y_7y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-5y-7y,,,,,,,,,,,,,,,,,,,,
indicators,svl_6m_12m,Spent vol lifespan 6m-12m,/v1/metrics/indicators/svl_6m_12m,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-6m-12m,,,,,,,,,,,,,,,,,,,,
indicators,svl_7y_10y,Spent vol lifespan 7y-10y,/v1/metrics/indicators/svl_7y_10y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-7y-10y,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_1d_1w,Entity-adj SVL 1d-1w,/v1/metrics/indicators/svl_entity_adjusted_1d_1w,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-1d-1w,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_1m_3m,Entity-adj SVL 1m-3m,/v1/metrics/indicators/svl_entity_adjusted_1m_3m,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-1m-3m,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_1w_1m,Entity-adj SVL 1w-1m,/v1/metrics/indicators/svl_entity_adjusted_1w_1m,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-1w-1m,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_1y_2y,Entity-adj SVL 1y-2y,/v1/metrics/indicators/svl_entity_adjusted_1y_2y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-1y-2y,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_24h,Entity-adj SVL < 24h,/v1/metrics/indicators/svl_entity_adjusted_24h,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-24h,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_2y_3y,Entity-adj SVL 2y-3y,/v1/metrics/indicators/svl_entity_adjusted_2y_3y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-2y-3y,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_3m_6m,Entity-adj SVL 3m-6m,/v1/metrics/indicators/svl_entity_adjusted_3m_6m,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-3m-6m,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_3y_5y,Entity-adj SVL 3y-5y,/v1/metrics/indicators/svl_entity_adjusted_3y_5y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-3y-5y,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_5y_7y,Entity-adj SVL 5y-7y,/v1/metrics/indicators/svl_entity_adjusted_5y_7y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-5y-7y,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_6m_12m,Entity-adj SVL 6m-12m,/v1/metrics/indicators/svl_entity_adjusted_6m_12m,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-6m-12m,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_7y_10y,Entity-adj SVL 7y-10y,/v1/metrics/indicators/svl_entity_adjusted_7y_10y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-7y-10y,,,,,,,,,,,,,,,,,,,,
indicators,svl_entity_adjusted_more_10y,Entity-adj SVL > 10y,/v1/metrics/indicators/svl_entity_adjusted_more_10y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-entity-adjusted-more-10y,,,,,,,,,,,,,,,,,,,,
indicators,svl_more_10y,Spent vol lifespan > 10y,/v1/metrics/indicators/svl_more_10y,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-svl-more-10y,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_loss,Unrealized loss,/v1/metrics/indicators/unrealized_loss,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-loss,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_loss_account_based,Entity-adjusted unrealized loss,/v1/metrics/indicators/unrealized_loss_account_based,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-loss-account-based,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_loss_less_155,Unrealized loss (< $155),/v1/metrics/indicators/unrealized_loss_less_155,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-loss-less-155,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_loss_more_155,Unrealized loss (> $155),/v1/metrics/indicators/unrealized_loss_more_155,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-loss-more-155,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_profit,Unrealized profit,/v1/metrics/indicators/unrealized_profit,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-profit,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_profit_account_based,Entity-adj unrealized profit,/v1/metrics/indicators/unrealized_profit_account_based,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-profit-account-based,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_profit_less_155,Unrealized profit (< $155),/v1/metrics/indicators/unrealized_profit_less_155,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-profit-less-155,,,,,,,,,,,,,,,,,,,,
indicators,unrealized_profit_more_155,Unrealized profit (> $155),/v1/metrics/indicators/unrealized_profit_more_155,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-unrealized-profit-more-155,,,,,,,,,,,,,,,,,,,,
indicators,urpd_entity_adjusted,Entity-adj URPD,/v1/metrics/indicators/urpd_entity_adjusted,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-urpd-entity-adjusted,,,,,,,,,,,,,,,,,,,,
indicators,utxo_realized_price_distribution_ath,UTXO realized price dist ATH,/v1/metrics/indicators/utxo_realized_price_distribution_ath,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-utxo-realized-price-distribution-ath,,,,,,,,,,,,,,,,,,,,
indicators,utxo_realized_price_distribution_percent,UTXO realized price dist %,/v1/metrics/indicators/utxo_realized_price_distribution_percent,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-utxo-realized-price-distribution-percent,,,,,,,,,,,,,,,,,,,,
indicators,velocity,Velocity,/v1/metrics/indicators/velocity,https://docs.glassnode.com/basic-api/endpoints/indicators#get-v1-metrics-indicators-velocity,,,,,,,,,,,,,,,,,,,,
institutions,us_spot_etf_balances_all,US spot ETF balances all,/v1/metrics/institutions/us_spot_etf_balances_all,https://docs.glassnode.com/basic-api/endpoints/institutions#get-v1-metrics-institutions-us_spot_etf_balances_all,,,,,,,,,,,,,,,,,,,,
institutions,us_spot_etf_balances_latest,US spot ETF bal latest,/v1/metrics/institutions/us_spot_etf_balances_latest,https://docs.glassnode.com/basic-api/endpoints/institutions#get-v1-metrics-institutions-us_spot_etf_balances_latest,,,,,,,,,,,,,,,,,,,,
institutions,us_spot_etf_flows_all,US spot ETF flows all,/v1/metrics/institutions/us_spot_etf_flows_all,https://docs.glassnode.com/basic-api/endpoints/institutions#get-v1-metrics-institutions-us_spot_etf_flows_all,,,,,,,,,,,,,,,,,,,,
institutions,us_spot_etf_flows_net,US spot ETF net flows,/v1/metrics/institutions/us_spot_etf_flows_net,https://docs.glassnode.com/basic-api/endpoints/institutions#get-v1-metrics-institutions-us_spot_etf_flows_net,,,,,,,,,,,,,,,,,,,,
market,amer_30d_price_change,AMER 30d price change,/v1/metrics/market/amer_30d_price_change,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-amer_30d_price_change,,,,,,,,,,,,,,,,,,,,
market,apac_30d_price_change,APAC 30d price change,/v1/metrics/market/apac_30d_price_change,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-apac_30d_price_change,,,,,,,,,,,,,,,,,,,,
market,btc_dominance,BTC dominance,/v1/metrics/market/btc_dominance,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-btc_dominance,,,,,,,,,,,,,,,,,,,,
market,deltacap_usd,Delta cap USD,/v1/metrics/market/deltacap_usd,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-deltacap_usd,,,,,,,,,,,,,,,,,,,,
market,emea_30d_price_change,EMEA 30d price change,/v1/metrics/market/emea_30d_price_change,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-emea_30d_price_change,,,,,,,,,,,,,,,,,,,,
market,hodl_cave,HODL cave,/v1/metrics/market/hodl_cave,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-hodl_cave,,,,,,,,,,,,,,,,,,,,
market,marketcap_realized_usd,Realized market cap,/v1/metrics/market/marketcap_realized_usd,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-marketcap_realized_usd,,,,,,,,,,,,,,,,,,,,
market,marketcap_usd,Market cap USD,/v1/metrics/market/marketcap_usd,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-marketcap_usd,,,,,,,,,,,,,,,,,,,,
market,mvrv,MVRV ratio,/v1/metrics/market/mvrv,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-mvrv,,,,,,,,,,,,,,,,,,,,
market,mvrv_less_155,MVRV STH (<155d),/v1/metrics/market/mvrv_less_155,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-mvrv_less_155,,,,,,,,,,,,,,,,,,,,
market,mvrv_median,MVRV median,/v1/metrics/market/mvrv_median,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-mvrv_median,,,,,,,,,,,,,,,,,,,,
market,mvrv_more_155,MVRV LTH (>155d),/v1/metrics/market/mvrv_more_155,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-mvrv_more_155,,,,,,,,,,,,,,,,,,,,
market,mvrv_z_score,MVRV Z-Score,/v1/metrics/market/mvrv_z_score,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-mvrv_z_score,,,,,,,,,,,,,,,,,,,,
market,price_drawdown_relative,Price drawdown from ATH,/v1/metrics/market/price_drawdown_relative,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-price_drawdown_relative,,,,,,,,,,,,,,,,,,,,
market,price_realized_median_usd,Median realized price,/v1/metrics/market/price_realized_median_usd,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-price_realized_median_usd,,,,,,,,,,,,,,,,,,,,
market,price_realized_usd,Realized price USD,/v1/metrics/market/price_realized_usd,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-price_realized_usd,,,,,,,,,,,,,,,,,,,,
market,price_usd_close,Price USD close,/v1/metrics/market/price_usd_close,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-price_usd_close,,,,,,,,,,,,,,,,,,,,
market,price_usd_ohlc,Price USD OHLC,/v1/metrics/market/price_usd_ohlc,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-price_usd_ohlc,,,,,,,,,,,,,,,,,,,,
market,realized_volatility_1_month,Realized vol 1M,/v1/metrics/market/realized_volatility_1_month,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-realized_volatility_1_month,,,,,,,,,,,,,,,,,,,,
market,realized_volatility_1_week,Realized vol 1W,/v1/metrics/market/realized_volatility_1_week,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-realized_volatility_1_week,,,,,,,,,,,,,,,,,,,,
market,realized_volatility_1_year,Realized vol 1Y,/v1/metrics/market/realized_volatility_1_year,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-realized_volatility_1_year,,,,,,,,,,,,,,,,,,,,
market,realized_volatility_2_weeks,Realized vol 2W,/v1/metrics/market/realized_volatility_2_weeks,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-realized_volatility_2_weeks,,,,,,,,,,,,,,,,,,,,
market,realized_volatility_3_months,Realized vol 3M,/v1/metrics/market/realized_volatility_3_months,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-realized_volatility_3_months,,,,,,,,,,,,,,,,,,,,
market,realized_volatility_6_months,Realized vol 6M,/v1/metrics/market/realized_volatility_6_months,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-realized_volatility_6_months,,,,,,,,,,,,,,,,,,,,
market,realized_volatility_all,Realized vol all tenors,/v1/metrics/market/realized_volatility_all,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-realized_volatility_all,,,,,,,,,,,,,,,,,,,,
market,spot_accumulation_distribution_line,Spot accum/distrib line,/v1/metrics/market/spot_accumulation_distribution_line,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_accumulation_distribution_line,,,,,,,,,,,,,,,,,,,,
market,spot_buying_volume_sum,Spot buying volume,/v1/metrics/market/spot_buying_volume_sum,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_buying_volume_sum,,,,,,,,,,,,,,,,,,,,
market,spot_cvd_sum,Spot CVD,/v1/metrics/market/spot_cvd_sum,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_cvd_sum,,,,,,,,,,,,,,,,,,,,
market,spot_futures_volume_ratio,Spot/futures vol ratio,/v1/metrics/market/spot_futures_volume_ratio,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_futures_volume_ratio,,,,,,,,,,,,,,,,,,,,
market,spot_money_flow_index,Money flow index,/v1/metrics/market/spot_money_flow_index,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_money_flow_index,,,,,,,,,,,,,,,,,,,,
market,spot_on_balance_volume,On-balance volume,/v1/metrics/market/spot_on_balance_volume,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_on_balance_volume,,,,,,,,,,,,,,,,,,,,
market,spot_selling_volume_sum,Spot selling volume,/v1/metrics/market/spot_selling_volume_sum,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_selling_volume_sum,,,,,,,,,,,,,,,,,,,,
market,spot_vd_sum,Spot volume delta,/v1/metrics/market/spot_vd_sum,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_vd_sum,,,,,,,,,,,,,,,,,,,,
market,spot_volume_daily_latest,Latest spot daily volume,/v1/metrics/market/spot_volume_daily_latest,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_daily_latest,,,,,,,,,,,,,,,,,,,,
market,spot_volume_daily_sum,Spot daily volume,/v1/metrics/market/spot_volume_daily_sum,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_daily_sum,,,,,,,,,,,,,,,,,,,,
market,spot_volume_daily_sum_all,All spot daily volume,/v1/metrics/market/spot_volume_daily_sum_all,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_daily_sum_all,,,,,,,,,,,,,,,,,,,,
market,spot_volume_mcap_ratio,Spot vol/mcap ratio,/v1/metrics/market/spot_volume_mcap_ratio,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_mcap_ratio,,,,,,,,,,,,,,,,,,,,
market,spot_volume_price_trend,Spot vol price trend,/v1/metrics/market/spot_volume_price_trend,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_price_trend,,,,,,,,,,,,,,,,,,,,
market,spot_volume_relative_30d,Spot vol relative 30d,/v1/metrics/market/spot_volume_relative_30d,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_relative_30d,,,,,,,,,,,,,,,,,,,,
market,spot_volume_sum_intraday,Spot intraday volume,/v1/metrics/market/spot_volume_sum_intraday,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_sum_intraday,,,,,,,,,,,,,,,,,,,,
market,spot_volume_sum_intraday_all,All spot intraday volume,/v1/metrics/market/spot_volume_sum_intraday_all,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_sum_intraday_all,,,,,,,,,,,,,,,,,,,,
market,spot_volume_trend_7d,Spot volume trend 7d,/v1/metrics/market/spot_volume_trend_7d,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_trend_7d,,,,,,,,,,,,,,,,,,,,
market,spot_volume_weighted_average_price,VWAP,/v1/metrics/market/spot_volume_weighted_average_price,https://docs.glassnode.com/basic-api/endpoints/market#get-v1-metrics-market-spot_volume_weighted_average_price,,,,,,,,,,,,,,,,,,,,
mempool,fees_average_relative,Avg relative mempool fees,/v1/metrics/mempool/fees_average_relative,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-fees_average_relative,,,,,,,,,,,,,,,,,,,,
mempool,fees_distribution,Mempool fees distribution,/v1/metrics/mempool/fees_distribution,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-fees_distribution,,,,,,,,,,,,,,,,,,,,
mempool,fees_median_relative,Median relative memp fees,/v1/metrics/mempool/fees_median_relative,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-fees_median_relative,,,,,,,,,,,,,,,,,,,,
mempool,fees_sum,Total mempool fees,/v1/metrics/mempool/fees_sum,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-fees_sum,,,,,,,,,,,,,,,,,,,,
mempool,txs_count_distribution,Mempool tx count distrib,/v1/metrics/mempool/txs_count_distribution,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-txs_count_distribution,,,,,,,,,,,,,,,,,,,,
mempool,txs_count_sum,Total mempool tx count,/v1/metrics/mempool/txs_count_sum,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-txs_count_sum,,,,,,,,,,,,,,,,,,,,
mempool,txs_size_distribution,Mempool tx size distrib,/v1/metrics/mempool/txs_size_distribution,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-txs_size_distribution,,,,,,,,,,,,,,,,,,,,
mempool,txs_size_sum,Total mempool tx size,/v1/metrics/mempool/txs_size_sum,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-txs_size_sum,,,,,,,,,,,,,,,,,,,,
mempool,txs_value_distribution,Mempool tx value distrib,/v1/metrics/mempool/txs_value_distribution,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-txs_value_distribution,,,,,,,,,,,,,,,,,,,,
mempool,txs_value_sum,Total mempool tx value,/v1/metrics/mempool/txs_value_sum,https://docs.glassnode.com/basic-api/endpoints/mempool#get-v1-metrics-mempool-txs_value_sum,,,,,,,,,,,,,,,,,,,,
mining,difficulty_latest,Mining difficulty,/v1/metrics/mining/difficulty_latest,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-difficulty_latest,,,,,,,,,,,,,,,,,,,,
mining,hash_rate_mean,Mean hash rate,/v1/metrics/mining/hash_rate_mean,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-hash_rate_mean,,,,,,,,,,,,,,,,,,,,
mining,marketcap_thermocap_ratio,Mcap/thermocap ratio,/v1/metrics/mining/marketcap_thermocap_ratio,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-marketcap_thermocap_ratio,,,,,,,,,,,,,,,,,,,,
mining,miners_outflow_multiple,Miners outflow multiple,/v1/metrics/mining/miners_outflow_multiple,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-miners_outflow_multiple,,,,,,,,,,,,,,,,,,,,
mining,miners_unspent_supply,Miners unspent supply,/v1/metrics/mining/miners_unspent_supply,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-miners_unspent_supply,,,,,,,,,,,,,,,,,,,,
mining,revenue_from_fees,Revenue from fees,/v1/metrics/mining/revenue_from_fees,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-revenue_from_fees,,,,,,,,,,,,,,,,,,,,
mining,revenue_sum,Total mining revenue,/v1/metrics/mining/revenue_sum,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-revenue_sum,,,,,,,,,,,,,,,,,,,,
mining,thermocap,Thermocap,/v1/metrics/mining/thermocap,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-thermocap,,,,,,,,,,,,,,,,,,,,
mining,volume_mined_sum,Volume mined,/v1/metrics/mining/volume_mined_sum,https://docs.glassnode.com/basic-api/endpoints/mining#get-v1-metrics-mining-volume_mined_sum,,,,,,,,,,,,,,,,,,,,
options,10delta_skew_call_put_all,10d call/put skew all,/v1/metrics/options/10delta_skew_call_put_all,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-10delta_skew_call_put_all,,,,,,,,,,,,,,,,,,,,
options,15delta_skew_call_put_all,15d call/put skew all,/v1/metrics/options/15delta_skew_call_put_all,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-15delta_skew_call_put_all,,,,,,,,,,,,,,,,,,,,
options,20delta_skew_call_put_all,20d call/put skew all,/v1/metrics/options/20delta_skew_call_put_all,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-20delta_skew_call_put_all,,,,,,,,,,,,,,,,,,,,
options,25delta_skew_call_put_all,25d call/put skew all,/v1/metrics/options/25delta_skew_call_put_all,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-25delta_skew_call_put_all,,,,,,,,,,,,,,,,,,,,
options,5delta_skew_call_put_all,5d call/put skew all,/v1/metrics/options/5delta_skew_call_put_all,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-5delta_skew_call_put_all,,,,,,,,,,,,,,,,,,,,
options,bull_bear_index,Bull bear index,/v1/metrics/options/bull_bear_index,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-bull_bear_index,,,,,,,,,,,,,,,,,,,,
options,combo_premiums_buyers,Combo premiums buyers,/v1/metrics/options/combo_premiums_buyers,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-combo_premiums_buyers,,,,,,,,,,,,,,,,,,,,
options,combo_premiums_net,Combo premiums net,/v1/metrics/options/combo_premiums_net,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-combo_premiums_net,,,,,,,,,,,,,,,,,,,,
options,combo_premiums_sellers,Combo premiums sellers,/v1/metrics/options/combo_premiums_sellers,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-combo_premiums_sellers,,,,,,,,,,,,,,,,,,,,
options,iv_call_delta_10,IV call delta 10,/v1/metrics/options/iv_call_delta_10,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_call_delta_10,,,,,,,,,,,,,,,,,,,,
options,iv_call_delta_15,IV call delta 15,/v1/metrics/options/iv_call_delta_15,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_call_delta_15,,,,,,,,,,,,,,,,,,,,
options,iv_call_delta_20,IV call delta 20,/v1/metrics/options/iv_call_delta_20,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_call_delta_20,,,,,,,,,,,,,,,,,,,,
options,iv_call_delta_25,IV call delta 25,/v1/metrics/options/iv_call_delta_25,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_call_delta_25,,,,,,,,,,,,,,,,,,,,
options,iv_call_delta_5,IV call delta 5,/v1/metrics/options/iv_call_delta_5,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_call_delta_5,,,,,,,,,,,,,,,,,,,,
options,iv_call_delta_50,IV call delta 50 (ATM),/v1/metrics/options/iv_call_delta_50,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_call_delta_50,,,,,,,,,,,,,,,,,,,,
options,iv_heatmap_1_month,IV heatmap 1M,/v1/metrics/options/iv_heatmap_1_month,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_heatmap_1_month,,,,,,,,,,,,,,,,,,,,
options,iv_heatmap_1_week,IV heatmap 1W,/v1/metrics/options/iv_heatmap_1_week,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_heatmap_1_week,,,,,,,,,,,,,,,,,,,,
options,iv_heatmap_3_months,IV heatmap 3M,/v1/metrics/options/iv_heatmap_3_months,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_heatmap_3_months,,,,,,,,,,,,,,,,,,,,
options,iv_heatmap_6_months,IV heatmap 6M,/v1/metrics/options/iv_heatmap_6_months,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_heatmap_6_months,,,,,,,,,,,,,,,,,,,,
options,iv_put_delta_10,IV put delta 10,/v1/metrics/options/iv_put_delta_10,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_put_delta_10,,,,,,,,,,,,,,,,,,,,
options,iv_put_delta_15,IV put delta 15,/v1/metrics/options/iv_put_delta_15,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_put_delta_15,,,,,,,,,,,,,,,,,,,,
options,iv_put_delta_20,IV put delta 20,/v1/metrics/options/iv_put_delta_20,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_put_delta_20,,,,,,,,,,,,,,,,,,,,
options,iv_put_delta_25,IV put delta 25,/v1/metrics/options/iv_put_delta_25,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_put_delta_25,,,,,,,,,,,,,,,,,,,,
options,iv_put_delta_5,IV put delta 5,/v1/metrics/options/iv_put_delta_5,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_put_delta_5,,,,,,,,,,,,,,,,,,,,
options,iv_put_delta_50,IV put delta 50 (ATM),/v1/metrics/options/iv_put_delta_50,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-iv_put_delta_50,,,,,,,,,,,,,,,,,,,,
options,options_buy_volume,Options buy volume,/v1/metrics/options/options_buy_volume,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_buy_volume,,,,,,,,,,,,,,,,,,,,
options,options_call_volume,Options call volume,/v1/metrics/options/options_call_volume,https://docs.glassnode.com/basic-api/endpoints/options#get-v1-metrics-options-options_call_volume,,,,,,,,,,,,,,,,,,,,
